game_pk,game_date_et,season,team_id,team_abbr,is_home,opp_sp_hand,ab,h,d,t3,hr,bb,hbp,sf,pa,obp,slg,runs_scored
745451,9/5/2024,2024,120,WSH,0,L,35,10,2,0,1,5,1,0,42,0.3902,0.4286,4
745612,9/5/2024,2024,133,ATH,1,R,36,10,0,0,2,2,0,1,39,0.3077,0.4444,4
745451,9/5/2024,2024,134,PIT,1,R,30,8,2,0,0,9,1,0,40,0.45,0.3333,9
745369,9/5/2024,2024,135,SD,1,R,33,7,2,0,2,1,0,0,34,0.2353,0.4545,3
745612,9/5/2024,2024,136,SEA,0,R,36,11,3,0,3,3,2,1,42,0.381,0.6389,6
745289,9/5/2024,2024,137,SF,1,R,34,9,5,0,0,0,0,0,34,0.2647,0.4118,3
745042,9/5/2024,2024,139,TB,1,R,35,8,2,1,0,1,0,0,36,0.25,0.3429,3
744966,9/5/2024,2024,140,TEX,1,R,32,10,1,0,1,1,1,0,34,0.3529,0.4375,3
745042,9/5/2024,2024,142,MIN,0,R,33,7,1,0,2,2,0,0,35,0.2571,0.4242,4
746021,9/5/2024,2024,143,PHI,0,R,32,7,2,0,1,6,0,0,38,0.3421,0.375,5
747073,9/5/2024,2024,144,ATL,1,L,31,5,1,0,0,0,0,0,31,0.1613,0.1935,1
746021,9/5/2024,2024,146,MIA,1,L,34,7,2,0,0,2,0,0,36,0.25,0.2647,2
744967,9/6/2024,2024,108,LAA,0,R,34,7,0,0,1,3,0,0,37,0.2703,0.2941,5
746343,9/6/2024,2024,109,AZ,0,L,27,2,0,0,0,4,0,0,32,0.1935,0.0741,0
746993,9/6/2024,2024,110,BAL,1,R,26,4,0,0,1,3,0,1,30,0.2333,0.2692,2
746912,9/6/2024,2024,111,BOS,1,R,28,5,0,0,1,2,3,0,33,0.303,0.2857,3
746832,9/6/2024,2024,112,CHC,1,R,28,1,1,0,0,4,0,0,32,0.1563,0.0714,0
745777,9/6/2024,2024,113,CIN,0,L,31,3,0,0,2,2,1,0,34,0.1765,0.2903,4
746104,9/6/2024,2024,114,CLE,0,R,31,5,1,0,2,3,0,0,34,0.2353,0.3871,3
745941,9/6/2024,2024,115,COL,0,R,30,3,2,0,1,3,0,0,33,0.1818,0.2667,3
745611,9/6/2024,2024,116,DET,0,R,50,12,3,0,0,5,0,0,55,0.3091,0.3,6
746343,9/6/2024,2024,117,HOU,1,R,34,12,3,0,2,3,1,0,38,0.4211,0.6176,8
746257,9/6/2024,2024,118,KC,1,R,33,10,1,0,1,1,0,1,35,0.3143,0.4242,5
746104,9/6/2024,2024,119,LAD,1,L,32,6,2,0,1,1,1,0,34,0.2353,0.3438,1
745455,9/6/2024,2024,120,WSH,0,R,30,7,2,0,1,6,1,2,39,0.359,0.4,5
745777,9/6/2024,2024,121,NYM,1,R,35,9,1,0,2,1,3,0,39,0.3333,0.4571,6
745611,9/6/2024,2024,133,ATH,1,L,49,15,2,1,1,1,0,1,51,0.3137,0.449,7
745455,9/6/2024,2024,134,PIT,1,L,31,5,0,0,1,4,0,0,35,0.2571,0.2581,3
745371,9/6/2024,2024,135,SD,1,R,33,9,1,0,2,1,0,0,34,0.2941,0.4848,5
745131,9/6/2024,2024,136,SEA,0,R,37,11,2,0,1,4,2,1,44,0.3864,0.4324,6
745371,9/6/2024,2024,137,SF,0,R,33,6,0,0,1,1,0,0,34,0.2059,0.2727,1
745131,9/6/2024,2024,138,STL,1,R,31,5,0,0,1,3,0,0,34,0.2353,0.2581,1
746993,9/6/2024,2024,139,TB,0,R,31,3,0,0,0,3,1,0,35,0.2,0.0968,0
744967,9/6/2024,2024,140,TEX,1,L,29,4,0,0,0,4,0,1,34,0.2353,0.1379,1
747074,9/6/2024,2024,141,TOR,0,L,35,7,1,0,0,1,1,0,37,0.2432,0.2286,1
746257,9/6/2024,2024,142,MIN,0,L,30,4,1,0,0,1,0,0,31,0.1613,0.1667,0
746016,9/6/2024,2024,143,PHI,0,L,48,22,8,0,2,2,1,2,53,0.4717,0.75,16
747074,9/6/2024,2024,144,ATL,1,R,30,7,1,0,0,3,0,0,33,0.303,0.2667,3
746912,9/6/2024,2024,145,CWS,0,R,32,6,1,0,0,3,0,0,35,0.2571,0.2188,1
746016,9/6/2024,2024,146,MIA,1,R,32,5,1,0,0,3,1,0,36,0.25,0.1875,2
746832,9/6/2024,2024,147,NYY,0,L,31,7,1,0,0,6,0,0,37,0.3514,0.2581,3
745941,9/6/2024,2024,158,MIL,1,R,29,4,0,0,0,5,0,0,34,0.2647,0.1379,2
744963,9/7/2024,2024,108,LAA,0,R,28,3,0,0,1,5,1,1,35,0.2571,0.2143,4
746344,9/7/2024,2024,109,AZ,0,L,37,10,0,0,2,1,1,1,40,0.3,0.4324,5
746986,9/7/2024,2024,110,BAL,1,R,33,6,0,0,1,3,0,0,37,0.25,0.2727,1
746911,9/7/2024,2024,111,BOS,1,L,32,10,3,0,2,4,0,0,36,0.3889,0.5938,7
746829,9/7/2024,2024,112,CHC,1,R,29,4,0,1,0,2,0,0,31,0.1935,0.2069,0
745775,9/7/2024,2024,113,CIN,0,L,31,6,1,0,0,2,1,0,34,0.2647,0.2258,0
746099,9/7/2024,2024,114,CLE,0,R,34,7,2,0,1,3,1,0,39,0.2895,0.3529,2
745942,9/7/2024,2024,115,COL,0,R,33,6,0,0,2,1,0,0,34,0.2059,0.3636,2
745613,9/7/2024,2024,116,DET,0,L,32,5,2,0,0,4,0,1,37,0.2432,0.2188,2
746344,9/7/2024,2024,117,HOU,1,L,37,13,2,0,2,3,1,0,41,0.4146,0.5676,11
746259,9/7/2024,2024,118,KC,1,R,29,6,0,0,0,0,2,0,31,0.2581,0.2069,4
746099,9/7/2024,2024,119,LAD,1,R,30,8,1,0,2,3,0,1,34,0.3235,0.5,7
745456,9/7/2024,2024,120,WSH,0,R,39,13,3,0,1,3,1,1,44,0.3864,0.4872,8
745775,9/7/2024,2024,121,NYM,1,R,31,7,2,0,1,3,1,0,35,0.3143,0.3871,4
745613,9/7/2024,2024,133,ATH,1,R,33,6,1,0,0,1,0,0,34,0.2059,0.2121,1
745456,9/7/2024,2024,134,PIT,1,L,36,11,4,0,0,6,0,1,43,0.3953,0.4167,6
745372,9/7/2024,2024,135,SD,1,R,34,11,2,0,0,2,0,0,37,0.3611,0.3824,3
745125,9/7/2024,2024,136,SEA,0,R,32,5,1,0,0,5,0,0,37,0.2703,0.1875,0
745372,9/7/2024,2024,137,SF,0,R,33,8,0,0,2,3,1,0,37,0.3243,0.4242,6
745125,9/7/2024,2024,138,STL,1,R,25,2,1,0,1,1,1,0,27,0.1481,0.24,2
746986,9/7/2024,2024,139,TB,0,R,38,12,2,1,2,5,0,0,43,0.3953,0.5789,7
744963,9/7/2024,2024,140,TEX,1,L,31,7,3,0,0,4,0,0,35,0.3143,0.3226,6
747076,9/7/2024,2024,141,TOR,0,R,42,17,3,0,2,0,0,0,42,0.4048,0.619,9
746259,9/7/2024,2024,142,MIN,0,R,32,5,2,1,0,0,2,0,34,0.2059,0.2813,2
746018,9/7/2024,2024,143,PHI,0,R,36,11,2,1,0,0,0,1,37,0.2973,0.4167,5
747076,9/7/2024,2024,144,ATL,1,R,35,10,2,0,0,3,0,0,38,0.3421,0.3429,5
746911,9/7/2024,2024,145,CWS,0,R,36,10,0,0,2,3,0,0,39,0.3333,0.4444,5
746018,9/7/2024,2024,146,MIA,1,R,39,14,3,0,3,4,0,0,43,0.4186,0.6667,9
746829,9/7/2024,2024,147,NYY,0,R,31,4,0,0,0,6,0,0,37,0.2703,0.129,2
745942,9/7/2024,2024,158,MIL,1,L,32,10,2,0,3,1,0,0,33,0.3333,0.6563,5
744965,9/8/2024,2024,108,LAA,0,L,33,5,2,0,1,2,0,0,35,0.2,0.303,4
746345,9/8/2024,2024,109,AZ,0,R,39,15,1,0,4,4,1,1,45,0.4444,0.7179,12
746989,9/8/2024,2024,110,BAL,1,R,33,5,0,0,0,3,0,0,36,0.2222,0.1515,0
746910,9/8/2024,2024,111,BOS,1,R,32,8,3,0,2,1,0,0,33,0.2727,0.5313,2
746827,9/8/2024,2024,112,CHC,1,R,28,3,1,0,0,2,0,0,30,0.1667,0.1429,2
745774,9/8/2024,2024,113,CIN,0,R,32,7,2,0,0,2,1,0,35,0.2857,0.2813,3
746098,9/8/2024,2024,114,CLE,0,R,31,6,0,0,0,1,0,0,32,0.2188,0.1935,0
745940,9/8/2024,2024,115,COL,0,R,38,12,3,0,2,2,1,0,41,0.3659,0.5526,4
745616,9/8/2024,2024,116,DET,0,R,43,16,4,0,1,4,1,0,48,0.4375,0.5349,9
746345,9/8/2024,2024,117,HOU,1,R,38,12,2,0,1,2,0,1,42,0.3415,0.4474,6
746258,9/8/2024,2024,118,KC,1,R,29,6,2,0,0,3,0,1,33,0.2727,0.2759,2
746098,9/8/2024,2024,119,LAD,1,R,32,9,1,1,2,3,0,0,35,0.3429,0.5625,4
745453,9/8/2024,2024,120,WSH,0,R,33,6,2,0,1,0,0,0,33,0.1818,0.3333,3
745774,9/8/2024,2024,121,NYM,1,R,31,4,0,0,0,3,1,0,35,0.2286,0.129,1
745616,9/8/2024,2024,133,ATH,1,R,34,8,1,0,0,3,1,0,38,0.3158,0.2647,1
745453,9/8/2024,2024,134,PIT,1,L,37,12,3,0,3,0,0,0,37,0.3243,0.6486,7
745368,9/8/2024,2024,135,SD,1,R,34,8,0,0,2,5,0,0,39,0.3333,0.4118,6
745128,9/8/2024,2024,136,SEA,0,R,40,14,5,0,2,4,1,0,45,0.4222,0.625,10
745368,9/8/2024,2024,137,SF,0,R,36,9,2,0,4,2,0,0,38,0.2895,0.6389,7
745128,9/8/2024,2024,138,STL,1,R,35,9,3,0,0,3,0,0,38,0.3158,0.3429,4
746989,9/8/2024,2024,139,TB,0,R,34,8,0,0,1,2,0,0,36,0.2778,0.3235,2
744965,9/8/2024,2024,140,TEX,1,R,33,10,2,0,3,3,1,0,37,0.3784,0.6364,7
747072,9/8/2024,2024,141,TOR,0,L,41,8,2,0,1,3,2,0,47,0.2826,0.3171,3
746258,9/8/2024,2024,142,MIN,0,R,29,5,1,0,0,1,0,0,30,0.2,0.2069,0
746017,9/8/2024,2024,143,PHI,0,R,31,5,1,0,0,2,0,0,33,0.2121,0.1935,1
747072,9/8/2024,2024,144,ATL,1,R,37,8,0,0,1,3,0,1,41,0.2683,0.2973,4
746910,9/8/2024,2024,145,CWS,0,R,36,12,1,0,0,2,0,1,39,0.359,0.3611,7
746017,9/8/2024,2024,146,MIA,1,R,31,11,2,0,2,4,0,1,36,0.4167,0.6129,10
746827,9/8/2024,2024,147,NYY,0,R,32,6,2,0,0,2,0,1,35,0.2286,0.25,1
745940,9/8/2024,2024,158,MIL,1,L,31,3,0,0,0,0,0,0,31,0.0968,0.0968,1
745860,9/9/2024,2024,108,LAA,0,R,33,9,2,0,2,4,2,0,39,0.3846,0.5152,6
746909,9/9/2024,2024,110,BAL,0,R,34,6,3,0,1,6,1,0,41,0.3171,0.3529,3
746909,9/9/2024,2024,111,BOS,1,L,38,15,3,0,4,3,1,0,42,0.4524,0.7895,12
746101,9/9/2024,2024,112,CHC,0,R,39,16,2,0,2,1,0,2,42,0.4048,0.6154,10
746746,9/9/2024,2024,114,CLE,0,L,35,8,2,0,2,8,0,0,43,0.3721,0.4571,5
745698,9/9/2024,2024,118,KC,0,L,34,6,0,0,2,3,0,0,37,0.2432,0.3529,4
746101,9/9/2024,2024,119,LAD,1,R,35,10,0,0,1,5,0,1,41,0.3659,0.3714,4
744888,9/9/2024,2024,121,NYM,0,R,27,3,0,0,0,4,3,0,34,0.2941,0.1111,3
745454,9/9/2024,2024,134,PIT,1,R,33,7,1,0,1,1,0,0,34,0.2353,0.3333,3
745534,9/9/2024,2024,139,TB,0,L,35,8,0,0,1,1,0,0,36,0.25,0.3143,1
744888,9/9/2024,2024,141,TOR,1,R,30,4,1,0,0,2,2,1,35,0.2286,0.1667,2
745860,9/9/2024,2024,142,MIN,1,L,31,5,2,0,1,3,0,0,34,0.2353,0.3226,2
745534,9/9/2024,2024,143,PHI,1,R,29,5,0,0,1,5,0,0,34,0.2941,0.2759,2
746746,9/9/2024,2024,145,CWS,1,L,32,5,0,0,1,0,0,0,32,0.1563,0.25,3
745454,9/9/2024,2024,146,MIA,0,R,34,8,2,0,0,2,0,0,36,0.2778,0.2941,2
745698,9/9/2024,2024,147,NYY,1,R,34,12,2,0,2,7,0,0,41,0.4634,0.5882,10
745856,9/10/2024,2024,108,LAA,0,R,36,10,1,0,1,2,0,0,38,0.3158,0.3889,5
747152,9/10/2024,2024,109,AZ,1,R,34,10,3,0,3,2,1,0,37,0.3514,0.6471,6
746907,9/10/2024,2024,110,BAL,0,R,37,10,0,0,2,4,0,0,41,0.3415,0.4324,5
746907,9/10/2024,2024,111,BOS,1,R,34,7,4,0,0,3,0,0,37,0.2703,0.3235,3
746097,9/10/2024,2024,112,CHC,0,R,38,10,2,0,0,2,0,0,41,0.3,0.3158,6
745126,9/10/2024,2024,113,CIN,0,R,33,7,1,0,0,6,0,0,39,0.3333,0.2424,3
746747,9/10/2024,2024,114,CLE,0,R,37,11,3,0,1,2,0,0,39,0.3333,0.4595,5
746428,9/10/2024,2024,115,COL,0,R,27,3,0,0,0,0,0,0,27,0.1111,0.1111,0
746428,9/10/2024,2024,116,DET,1,R,32,10,1,1,1,7,0,1,40,0.425,0.5,11
746346,9/10/2024,2024,117,HOU,1,L,46,10,2,1,0,3,0,0,49,0.2653,0.3043,3
745694,9/10/2024,2024,118,KC,0,R,34,11,0,0,1,2,0,1,38,0.3514,0.4118,5
746097,9/10/2024,2024,119,LAD,1,L,33,8,0,0,3,1,0,0,34,0.2647,0.5152,3
744807,9/10/2024,2024,120,WSH,1,R,30,3,3,0,0,3,1,0,34,0.2059,0.2,0
744886,9/10/2024,2024,121,NYM,0,R,33,6,1,0,0,2,2,0,37,0.2703,0.2121,2
746346,9/10/2024,2024,133,ATH,0,R,41,9,2,0,1,2,0,1,46,0.25,0.3415,4
745446,9/10/2024,2024,134,PIT,1,R,31,8,2,0,1,4,1,0,36,0.3611,0.4194,6
745210,9/10/2024,2024,135,SD,0,R,36,11,1,0,2,4,0,0,40,0.375,0.5,7
745210,9/10/2024,2024,136,SEA,1,R,34,10,1,0,2,4,0,0,38,0.3684,0.5,3
745291,9/10/2024,2024,137,SF,1,R,30,4,1,0,1,3,0,0,33,0.2121,0.2667,2
745126,9/10/2024,2024,138,STL,1,R,33,8,1,0,0,2,0,0,35,0.2857,0.2727,0
745535,9/10/2024,2024,139,TB,0,L,39,13,2,1,0,4,0,0,43,0.3953,0.4359,4
747152,9/10/2024,2024,140,TEX,0,R,30,3,0,0,0,3,0,0,33,0.1818,0.1,0
744886,9/10/2024,2024,141,TOR,1,L,34,12,3,2,0,4,1,0,39,0.4359,0.5588,6
745856,9/10/2024,2024,142,MIN,1,R,33,10,1,0,3,4,0,1,38,0.3684,0.6061,10
745535,9/10/2024,2024,143,PHI,1,R,37,13,6,0,3,3,1,0,41,0.4146,0.7568,9
744807,9/10/2024,2024,144,ATL,0,L,42,15,3,0,4,4,2,0,49,0.4375,0.7143,12
746747,9/10/2024,2024,145,CWS,1,R,32,5,1,0,0,3,0,0,35,0.2286,0.1875,0
745446,9/10/2024,2024,146,MIA,0,R,35,9,2,0,0,4,0,1,40,0.325,0.3143,4
745694,9/10/2024,2024,147,NYY,1,R,30,3,0,0,0,0,0,0,30,0.1,0.1,0
745291,9/10/2024,2024,158,MIL,0,R,34,9,2,0,1,2,0,0,36,0.3056,0.4118,3
745857,9/11/2024,2024,108,LAA,0,R,35,10,0,0,3,5,0,0,40,0.375,0.5429,4
747154,9/11/2024,2024,109,AZ,1,L,40,16,7,1,5,1,0,0,41,0.4146,1,14
746908,9/11/2024,2024,110,BAL,0,R,37,8,1,1,2,1,0,0,38,0.2368,0.4595,3
746908,9/11/2024,2024,111,BOS,1,R,37,8,1,0,1,3,0,0,40,0.275,0.3243,5
746100,9/11/2024,2024,112,CHC,0,R,31,6,1,0,2,10,0,1,42,0.381,0.4194,8
745127,9/11/2024,2024,113,CIN,0,R,32,5,1,0,0,1,0,0,33,0.1818,0.1875,1
746745,9/11/2024,2024,114,CLE,0,R,35,10,0,0,1,4,0,0,39,0.359,0.3714,6
746425,9/11/2024,2024,115,COL,0,R,34,7,1,0,1,1,1,0,36,0.25,0.3235,4
746425,9/11/2024,2024,116,DET,1,R,35,14,2,1,2,1,0,1,38,0.4054,0.6857,7
746342,9/11/2024,2024,117,HOU,1,R,35,9,1,0,0,1,0,1,37,0.2703,0.2857,4
745697,9/11/2024,2024,118,KC,0,R,39,8,1,0,1,4,0,1,44,0.2727,0.3077,3
746100,9/11/2024,2024,119,LAD,1,L,36,12,1,0,5,6,0,0,42,0.4286,0.7778,10
744804,9/11/2024,2024,120,WSH,1,L,34,13,2,0,1,0,1,0,35,0.4,0.5294,5
744881,9/11/2024,2024,121,NYM,0,R,29,4,1,0,2,5,2,2,38,0.2895,0.3793,6
746342,9/11/2024,2024,133,ATH,0,R,37,10,1,0,1,2,1,0,40,0.325,0.3784,5
745450,9/11/2024,2024,134,PIT,1,L,29,6,2,0,1,1,2,1,33,0.2727,0.3793,3
745214,9/11/2024,2024,135,SD,0,R,31,4,1,0,1,1,0,0,32,0.1563,0.2581,2
745214,9/11/2024,2024,136,SEA,1,R,29,5,3,0,0,4,1,0,34,0.2941,0.2759,5
745285,9/11/2024,2024,137,SF,1,R,40,17,7,0,3,3,0,0,43,0.4651,0.825,13
745127,9/11/2024,2024,138,STL,1,L,29,6,1,0,1,3,1,0,33,0.303,0.3448,2
745525,9/11/2024,2024,139,TB,0,R,32,5,1,1,1,3,0,0,35,0.2286,0.3438,2
747154,9/11/2024,2024,140,TEX,0,R,35,9,1,0,1,5,0,0,40,0.35,0.3714,4
744881,9/11/2024,2024,141,TOR,1,L,33,6,0,0,0,5,0,0,38,0.2895,0.1818,2
745857,9/11/2024,2024,142,MIN,1,R,33,11,4,0,1,2,2,0,37,0.4054,0.5455,6
745525,9/11/2024,2024,143,PHI,1,R,29,5,0,0,1,2,1,0,32,0.25,0.2759,3
744804,9/11/2024,2024,144,ATL,0,R,33,6,3,0,0,1,0,0,34,0.2059,0.2727,1
746745,9/11/2024,2024,145,CWS,1,L,36,8,1,0,0,3,1,0,40,0.3,0.25,4
745450,9/11/2024,2024,146,MIA,0,L,31,6,1,0,0,3,1,0,35,0.2857,0.2258,1
745697,9/11/2024,2024,147,NYY,1,L,33,6,0,0,1,5,0,1,40,0.2821,0.2727,4
745285,9/11/2024,2024,158,MIL,0,L,34,7,4,0,0,5,0,0,39,0.3077,0.3235,2
745695,9/12/2024,2024,111,BOS,0,L,33,4,2,0,1,4,0,0,37,0.2162,0.2727,1
745129,9/12/2024,2024,113,CIN,0,R,31,4,0,0,0,3,0,0,34,0.2059,0.129,1
746591,9/12/2024,2024,114,CLE,1,R,31,5,1,0,0,4,0,0,35,0.2571,0.1935,2
746427,9/12/2024,2024,115,COL,0,L,35,9,2,0,1,0,0,1,36,0.25,0.4,4
746427,9/12/2024,2024,116,DET,1,R,30,4,1,0,0,4,0,0,34,0.2353,0.1667,2
746337,9/12/2024,2024,117,HOU,1,R,35,12,5,0,1,1,0,0,37,0.3611,0.5714,6
744805,9/12/2024,2024,120,WSH,1,R,33,6,3,0,0,2,0,0,35,0.2286,0.2727,3
746337,9/12/2024,2024,133,ATH,0,L,34,7,3,0,2,2,0,0,36,0.25,0.4706,3
745208,9/12/2024,2024,136,SEA,1,R,32,6,0,0,1,5,0,0,38,0.2973,0.2813,4
745288,9/12/2024,2024,137,SF,1,R,33,5,2,0,0,2,0,0,35,0.2,0.2121,0
745129,9/12/2024,2024,138,STL,1,R,34,10,2,0,2,3,0,1,38,0.3421,0.5294,6
746591,9/12/2024,2024,139,TB,0,R,33,10,3,0,1,4,0,2,39,0.359,0.4848,5
745208,9/12/2024,2024,140,TEX,0,R,35,9,1,0,3,1,0,0,36,0.2778,0.5429,5
744805,9/12/2024,2024,146,MIA,0,L,33,8,1,0,0,1,1,2,38,0.2703,0.2727,6
745695,9/12/2024,2024,147,NYY,1,R,32,7,0,0,1,5,1,0,38,0.3421,0.3125,2
745288,9/12/2024,2024,158,MIL,0,R,31,4,0,0,1,2,0,0,33,0.1818,0.2258,3
746181,9/13/2024,2024,108,LAA,1,L,30,3,0,0,1,2,0,0,32,0.1563,0.2,3
747153,9/13/2024,2024,109,AZ,1,R,29,6,2,0,0,5,0,1,35,0.3143,0.2759,1
746423,9/13/2024,2024,110,BAL,0,R,28,1,0,1,0,1,0,0,29,0.069,0.1071,0
745696,9/13/2024,2024,111,BOS,0,R,35,9,1,0,2,1,0,0,36,0.2778,0.4571,4
746509,9/13/2024,2024,112,CHC,0,L,37,13,1,0,1,2,0,0,39,0.3846,0.4595,5
745855,9/13/2024,2024,113,CIN,0,R,33,9,3,1,2,3,0,0,37,0.3333,0.6061,8
746586,9/13/2024,2024,114,CLE,1,R,31,4,3,1,0,1,0,0,32,0.1563,0.2903,1
746509,9/13/2024,2024,115,COL,1,R,34,12,1,0,3,4,0,0,38,0.4211,0.6471,9
746423,9/13/2024,2024,116,DET,1,R,28,6,0,1,1,2,0,0,30,0.2667,0.3929,1
746181,9/13/2024,2024,117,HOU,0,L,36,14,2,0,2,6,0,1,43,0.4651,0.6111,5
745447,9/13/2024,2024,118,KC,0,R,35,8,1,0,3,3,0,0,38,0.2895,0.5143,8
747069,9/13/2024,2024,119,LAD,0,R,31,5,1,0,1,1,0,0,32,0.1875,0.2903,2
744800,9/13/2024,2024,120,WSH,1,R,29,4,0,0,1,1,1,0,31,0.1935,0.2414,4
745529,9/13/2024,2024,121,NYM,0,R,40,14,2,0,4,3,0,0,43,0.3953,0.7,11
746744,9/13/2024,2024,133,ATH,0,L,34,9,2,0,0,1,0,0,35,0.2857,0.3235,2
745447,9/13/2024,2024,134,PIT,1,R,35,9,3,0,0,3,1,1,40,0.325,0.3429,3
745286,9/13/2024,2024,135,SD,0,R,39,12,4,0,1,1,1,0,41,0.3415,0.4872,5
745207,9/13/2024,2024,136,SEA,1,R,33,10,2,0,1,2,3,1,39,0.3846,0.4545,5
745286,9/13/2024,2024,137,SF,1,R,30,4,1,0,0,2,0,0,32,0.1875,0.1667,0
744882,9/13/2024,2024,138,STL,0,R,44,12,2,0,1,2,0,0,46,0.3043,0.3864,3
746586,9/13/2024,2024,139,TB,0,R,34,8,1,1,2,0,0,0,34,0.2353,0.5,3
745207,9/13/2024,2024,140,TEX,0,R,34,7,0,0,1,3,2,0,39,0.3077,0.2941,4
744882,9/13/2024,2024,141,TOR,1,R,38,10,1,0,0,3,0,1,42,0.3095,0.2895,4
745855,9/13/2024,2024,142,MIN,1,R,31,5,0,0,1,2,1,0,34,0.2353,0.2581,4
745529,9/13/2024,2024,143,PHI,1,L,31,4,1,0,1,3,0,0,34,0.2059,0.2581,3
747069,9/13/2024,2024,144,ATL,1,R,34,10,2,0,2,4,0,0,38,0.3684,0.5294,6
746744,9/13/2024,2024,145,CWS,1,L,32,6,0,0,0,1,0,0,33,0.2121,0.1875,0
744800,9/13/2024,2024,146,MIA,0,L,34,8,0,0,1,1,0,0,35,0.2571,0.3235,1
745696,9/13/2024,2024,147,NYY,1,R,30,7,1,0,1,6,0,0,36,0.3611,0.3667,5
747153,9/13/2024,2024,158,MIL,0,L,31,6,2,0,1,6,0,0,38,0.3243,0.3548,2
746177,9/14/2024,2024,108,LAA,1,R,31,6,1,0,0,4,1,0,36,0.3056,0.2258,3
747148,9/14/2024,2024,109,AZ,1,R,41,14,2,0,1,0,0,0,41,0.3415,0.4634,8
746422,9/14/2024,2024,110,BAL,0,R,30,8,2,0,1,4,1,1,36,0.3611,0.4333,4
745689,9/14/2024,2024,111,BOS,0,R,32,9,1,0,0,4,3,0,39,0.4103,0.3125,7
746508,9/14/2024,2024,112,CHC,0,L,40,11,1,0,2,1,1,1,43,0.3023,0.45,5
745858,9/14/2024,2024,113,CIN,0,R,40,15,3,0,2,5,0,0,45,0.4444,0.6,11
746584,9/14/2024,2024,114,CLE,1,R,30,8,2,0,2,2,0,1,33,0.303,0.5333,6
746508,9/14/2024,2024,115,COL,1,R,34,8,2,0,2,3,0,2,39,0.2821,0.4706,6
746422,9/14/2024,2024,116,DET,1,R,33,7,0,0,1,1,0,0,34,0.2353,0.303,2
746177,9/14/2024,2024,117,HOU,0,L,36,10,1,0,2,4,0,0,40,0.35,0.4722,5
745448,9/14/2024,2024,118,KC,0,R,33,7,4,1,1,4,1,1,39,0.3077,0.4848,5
747070,9/14/2024,2024,119,LAD,0,L,32,7,3,0,0,3,0,0,35,0.2857,0.3125,1
744803,9/14/2024,2024,120,WSH,1,R,32,8,1,0,3,1,0,0,33,0.2727,0.5625,4
745528,9/14/2024,2024,121,NYM,0,L,35,10,1,1,0,3,1,0,39,0.359,0.3714,4
746740,9/14/2024,2024,133,ATH,0,R,37,11,2,0,0,6,1,0,44,0.4091,0.3514,6
745448,9/14/2024,2024,134,PIT,1,R,36,9,1,0,0,5,0,0,41,0.3415,0.2778,1
745284,9/14/2024,2024,135,SD,0,R,44,17,7,0,1,4,0,0,48,0.4375,0.6136,8
745209,9/14/2024,2024,136,SEA,1,R,33,10,3,0,2,6,0,1,40,0.4,0.5758,5
745284,9/14/2024,2024,137,SF,1,R,32,5,0,0,0,0,1,0,33,0.1818,0.1563,0
744884,9/14/2024,2024,138,STL,0,R,30,3,1,0,1,2,0,0,32,0.1563,0.2333,2
746584,9/14/2024,2024,139,TB,0,L,33,6,3,0,0,2,0,0,35,0.2286,0.2727,1
745209,9/14/2024,2024,140,TEX,0,R,34,7,1,0,2,1,0,0,35,0.2286,0.4118,4
744884,9/14/2024,2024,141,TOR,1,R,34,10,1,1,1,4,0,0,38,0.3684,0.4706,7
745858,9/14/2024,2024,142,MIN,1,R,31,5,3,0,0,0,2,0,33,0.2121,0.2581,1
745528,9/14/2024,2024,143,PHI,1,R,31,8,2,0,2,2,0,0,34,0.303,0.5161,6
747070,9/14/2024,2024,144,ATL,1,R,32,10,7,0,0,6,0,2,40,0.4,0.5313,10
746740,9/14/2024,2024,145,CWS,1,R,37,16,0,0,2,1,0,1,39,0.4359,0.5946,7
744803,9/14/2024,2024,146,MIA,0,L,32,6,2,0,0,1,0,0,33,0.2121,0.25,1
745689,9/14/2024,2024,147,NYY,1,R,32,5,1,0,0,5,0,0,37,0.2703,0.1875,1
747148,9/14/2024,2024,158,MIL,0,R,40,16,4,0,4,7,0,2,49,0.4694,0.8,15
746180,9/15/2024,2024,108,LAA,1,R,34,8,2,0,1,3,1,0,38,0.3158,0.3824,4
747151,9/15/2024,2024,109,AZ,1,L,39,14,3,0,0,7,2,1,49,0.4694,0.4359,11
746419,9/15/2024,2024,110,BAL,0,R,33,7,3,0,1,3,0,0,36,0.2778,0.3939,2
745693,9/15/2024,2024,111,BOS,0,L,33,8,2,0,1,3,1,0,37,0.3243,0.3939,2
746506,9/15/2024,2024,112,CHC,0,R,37,11,1,0,3,12,0,0,49,0.4694,0.5676,6
745852,9/15/2024,2024,113,CIN,0,R,31,7,0,1,0,4,2,1,38,0.3421,0.2903,2
746585,9/15/2024,2024,114,CLE,1,R,30,7,2,0,0,3,0,0,33,0.303,0.3,2
746506,9/15/2024,2024,115,COL,1,R,31,4,0,0,1,6,0,0,37,0.2703,0.2258,2
746419,9/15/2024,2024,116,DET,1,L,29,5,1,0,2,3,0,0,32,0.25,0.4138,4
746180,9/15/2024,2024,117,HOU,0,R,34,8,1,0,1,4,1,0,40,0.3333,0.3529,6
745449,9/15/2024,2024,118,KC,0,R,33,8,3,1,0,5,1,1,40,0.35,0.3939,3
